image_path,split,label_key,dish_name_vi,question,answer,question_type,needs_review,review_note,final_answer
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/26.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/26.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/26.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/26.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Đây có phải món bánh mì không?,"Không, đây không phải món bánh mì.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/27 13.25.47.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/28.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Đây có phải món gỏi cuốn không?,"Không, đây không phải món gỏi cuốn.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/29.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Đây có phải món bún bò Huế không?,"Không, đây không phải món bún bò Huế.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/3.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/30.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món gỏi cuốn không?,"Không, đây không phải món gỏi cuốn.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/32 13.21.06.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/33 13.21.06.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/35 13.21.06.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Đây là món gì?,Đây là món bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh canh.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món bánh tráng nướng không?,"Không, đây không phải món bánh tráng nướng.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bột gạo.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh canh/36 13.21.06.jpg,train,banh canh,bánh canh,Món ăn này có màu gì?,Món ăn này có màu trắng đục.,attribute_color,yes,,
